Index,Title,Artist,ConstituentID,Date,Medium,Dimensions,CreditLine,AccessionNumber,Classification,Department,DateAcquired,Cataloged,ObjectID,URL,ThumbnailURL,Circumference (cm),Depth (cm),Diameter (cm),Height (cm),Length (cm),Weight (kg),Width (cm),Seat Height (cm),Duration (sec.)
86846,Painting Face Down - White Line,Paul McCarthy,7637.0,1972,"Video (black and white, sound)",2 min.,Acquired through the generosity of Barbara Wise,3509.2005.2,Video,Media and Performance,2005-08-30,Y,100093,http://www.moma.org/collection/works/100093,http://www.moma.org/media/W1siZiIsIjE1MTU4OCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=5615f10433bd5c97,,,,,,,,,120.0
86856,Làk-kat,Anri Sala,29622.0,2004,"Video (color, sound)",9:44 min.,Fund for the Twenty-First Century,535.2004,Video,Media and Performance,2004-12-13,Y,100109,http://www.moma.org/collection/works/100109,,,,,,,,,,584.0
86858,Reason Is A Name Given To Collective Thought,caraballo-farman,39841.0,2002-2003,"Video (color, sound)",2:30 min.,Fund for the Twenty-First Century,634.2005,Video,Media and Performance,2005-09-02,Y,100111,http://www.moma.org/collection/works/100111,http://www.moma.org/media/W1siZiIsIjIxNzQ4OCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=8be8075268e3f694,,,,,,,,,150.0
86860,Dunking,Jen DeNike,29624.0,2004,"Video (color, sound)",3:19 min.,Fund for the Twenty-First Century,635.2005.a-b,Video,Media and Performance,2005-06-30,Y,100116,http://www.moma.org/collection/works/100116,http://www.moma.org/media/W1siZiIsIjExMDc2NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=b2fbd834db2986c1,,,,,,,,,0.0
86861,Wrestling,Jen DeNike,29624.0,2003,"Video (color, sound)",3:06 min.,Fund for the Twenty-First Century,636.2005.a-b,Video,Media and Performance,2005-06-30,Y,100117,http://www.moma.org/collection/works/100117,http://www.moma.org/media/W1siZiIsIjExMDc2OCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=57d0ca219758cae5,,,,,,,,,186.0
87206,The Year of the Doppelganger,Slater Bradley,29971.0,2004,"Video (color, sound)",4:47 min.,Fund for the Twenty-First Century,997.2005,Video,Media and Performance,2005-11-25,Y,100686,http://www.moma.org/collection/works/100686,http://www.moma.org/media/W1siZiIsIjIzNTEyOSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=efa0f327dd8dec12,,,,,,,,,287.0
87208,Simpson Verdict,Kota Ezawa,29972.0,2002,"Video (color, sound)",3 min. Dimensions variable,Fund for the Twenty-First Century,999.2005,Video,Media and Performance,2005-11-25,Y,100688,http://www.moma.org/collection/works/100688,http://www.moma.org/media/W1siZiIsIjE1MjkyNiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=642c42e19b9b550c,,,,,,,,,
87948,The Best Decision Ever Made,Chris Miner,30612.0,2004,"Video (color, sound)",17:40 min.,Acquired through the generosity of Susan Jacoby,819.2006,Video,Media and Performance,2006-01-18,Y,102792,http://www.moma.org/collection/works/102792,,,,,,,,,,
87950,Turn On,Adrian Paci,30621.0,2004,"Video (color, sound)",3:33 min.,Fund for the Twenty-First Century,232.2006,Video,Media and Performance,2006-06-05,Y,102826,http://www.moma.org/collection/works/102826,http://www.moma.org/media/W1siZiIsIjEwNzU3MCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=03f76709ec46a9f8,,,,,,,,,0.0
87975,Rio-São Paulo,Thiago Rocha Pitta,30659.0,2005,"Video (color, sound)",3:37 min. Dimensions variable,Fund for the Twenty-First Century,355.2006,Video,Media and Performance,,Y,102890,http://www.moma.org/collection/works/102890,http://www.moma.org/media/W1siZiIsIjEwNzYxOCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=3639345275e46522,,,,,,,,,0.0
88887,Black and White Tapes,Paul McCarthy,7637.0,1970-1975,"Thirteen videos (black and white, sound)",32:50 min.,Acquired through the generosity of Barbara Wise,3509.2005.1-13,Video,Media and Performance,2005-08-30,Y,105209,http://www.moma.org/collection/works/105209,http://www.moma.org/media/W1siZiIsIjEzNjA0NSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=980b4eefb091a3bc,,,,,,,,,1970.0
89310,Whipping the Wall with Paint,Paul McCarthy,7637.0,1975,"Video (black and white, sound)",2:14 min.,Acquired through the generosity of Barbara Wise,3509.2005.5,Video,Media and Performance,2005-08-30,Y,106176,http://www.moma.org/collection/works/106176,,,,,,,,,,134.0
90227,The Lament of the Sugar Bush Man,Rhonda Abrams,32173.0,1987,"Video (color, sound)",12 min.,"Purchase
",461.1988,Video,Media and Performance,1988-12-01,Y,107278,http://www.moma.org/collection/works/107278,http://www.moma.org/media/W1siZiIsIjEyNzA3NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=1ddb74c056a0c4f2,,,,,,,,,720.0
90228,Theme Song,Vito Acconci,53.0,1973,"Video (black and white, sound)",33:15 min.,Gift of the artist,462.1988,Video,Media and Performance,1988-06-01,Y,107279,http://www.moma.org/collection/works/107279,http://www.moma.org/media/W1siZiIsIjE1MTYxMiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=795293e0f45a0b32,,,,,,,,,1995.0
90229,O Superman,Laurie Anderson,6807.0,1981,"Video (color, sound)",8 min.,Gift of Warner Bros. Records,471.1982,Video,Media and Performance,1982-01-01,Y,107283,http://www.moma.org/collection/works/107283,http://www.moma.org/media/W1siZiIsIjExMjk2OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=a7440a43a51029a1,,,,,,,,,480.0
90230,Media Burn,Ant Farm,32176.0,1975-2003,"Video (color, sound)",23:02 min.,Acquired through the generosity of Celeste Bartos and as a gift of Chip Lord,726.1980,Video,Media and Performance,1980-11-18,Y,107284,http://www.moma.org/collection/works/107284,http://www.moma.org/media/W1siZiIsIjE1MTYxMyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=01c3b36b621780db,,,,,,,,,1382.0
90231,From the Archives of Modern Art,Eleanor Antin,8183.0,1987,"Video (black and white, sound)",18 min.,Gift of the Richard Florsheim Art Fund,959.1998,Video,Media and Performance,1998-05-12,Y,107285,http://www.moma.org/collection/works/107285,http://www.moma.org/media/W1siZiIsIjE1MTYxNCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=50ab6c4ec25ddf35,,,,,,,,,1080.0
90246,The Dominatrix Sleeps Tonight,Beth B,32182.0,1984,"Video (color, sound)",3:36 min.,Gift of Streetwise Records,490.1986,Video,Media and Performance,1986-01-02,Y,107310,http://www.moma.org/collection/works/107310,http://www.moma.org/media/W1siZiIsIjEyNzA5NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=3744625fba991428,,,,,,,,,216.0
90251,NEO-GEO: An American Purchase,Peter Callas,26543.0,1989,"Video (color, sound)",9:17 min.,Acquired through the generosity of The Contemporary Arts Council of The Museum of Modern Art,417.1991,Video,Media and Performance,1991-07-09,Y,107348,http://www.moma.org/collection/works/107348,http://www.moma.org/media/W1siZiIsIjIxNzQ4MyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=8fc5c2c1478140cf,,,,,,,,,557.0
90257,Lost Book Found,Jem Cohen,32208.0,1996,"Video (color, sound)",37 min.,"Gift of the Jerome Foundation in honor of its founder, Jerome Hill",1315.1999,Video,Media and Performance,1999-10-06,Y,107377,http://www.moma.org/collection/works/107377,http://www.moma.org/media/W1siZiIsIjE0ODIwMSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=61a42f6d0db03def,,,,,,,,,2220.0
90258,Beneath the Skin,Cecelia Condit,32209.0,1981,"Video (color, sound)",12:05 min.,,545.1984,Video,Media and Performance,1984-07-23,Y,107378,http://www.moma.org/collection/works/107378,,,,,,,,,,725.0
90261,Bleeding Heart (Corazón Sangrante),Ximena Cuevas,32216.0,1993,"Video (color, sound)",3:48 min.,Gift of the artist,958.1998.8,Video,Media and Performance,2000-08-18,Y,107390,http://www.moma.org/collection/works/107390,http://www.moma.org/media/W1siZiIsIjE0ODIwMiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=b0b8604f736e1216,,,,,,,,,228.0
90265,Scape-Mates,Ed Emshwiller,32236.0,1972,"Video (color, sound)",29 min.,"Purchase
",480.1985,Video,Media and Performance,1985-12-13,Y,107431,http://www.moma.org/collection/works/107431,http://www.moma.org/media/W1siZiIsIjE5NDIxNSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=18ef39f619cce6dc,,,,,,,,,104400.0
90266,Art Herstory,Hermine Freed,32245.0,1974,"Video (color, sound)",22 min.,Given anonymously,1322.1999,Video,Media and Performance,1999-06-15,Y,107457,http://www.moma.org/collection/works/107457,http://www.moma.org/media/W1siZiIsIjE0ODIwMyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=0b1f8e5d6c7beaca,,,,,,,,,1320.0
90267,MIROKU-Maitreya,Masaki Fujihata,32246.0,1984,"Video (color, sound)",4 min.,Gift of the artist,732.1980,Video,Media and Performance,1986-01-01,Y,107458,http://www.moma.org/collection/works/107458,http://www.moma.org/media/W1siZiIsIjI1NTA1MSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=8444c2519c91e780,,,,,,,,,240.0
90268,Test Tube,General Idea,7474.0,1979,"Video (color, sound)",28:15 min.,Purchase,1323.1999,Video,Media and Performance,1999-11-03,Y,107464,http://www.moma.org/collection/works/107464,http://www.moma.org/media/W1siZiIsIjE5NDIwOSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=65591e731b6aa9ae,,,,,,,,,0.0
90269,Puissance de la parole,Jean-Luc Godard,32250.0,1988,"Video (color, sound)",25 min.,Acquired through the generosity of France Telecom,747.1993,Video,Media and Performance,1993-12-15,Y,107468,http://www.moma.org/collection/works/107468,,,,,,,,,,1500.0
90272,Rock My Religion,Dan Graham,2281.0,1983-1984,"Video (black and white and color, sound)",55:27 min.,Purchase,483.1985,Video,Media and Performance,1985-02-10,Y,107472,http://www.moma.org/collection/works/107472,http://www.moma.org/media/W1siZiIsIjE1MTYxNyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=23f6fa8e6fdb3333,,,,,,,,,3327.0
90289,Third Known Nest,Tom Kalin,32286.0,1991-1999,"Nine videos (black and white and color, sound)",37:37 min.,"Gift of the Jerome Foundation in honor of its founder, Jerome Hill",1677.2000.1-9,Video,Media and Performance,2000-10-15,Y,107590,http://www.moma.org/collection/works/107590,,,,,,,,,,2257.0
90290,Warlock(ing),Paul Kos,32297.0,1971,"Video (black and white, sound)",8 min.,Purchase,566.1984,Video,Media and Performance,1984-09-28,Y,107603,http://www.moma.org/collection/works/107603,http://www.moma.org/media/W1siZiIsIjI1NTAyOCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=e197162ae3c5be66,,,,,,,,,28800.0
90291,My Father,Shigeko Kubota,3277.0,1973-1975,"Video (black and white, sound)",15:24 min.,Purchase,2647.2001,Video,Media and Performance,2001-04-10,Y,107604,http://www.moma.org/collection/works/107604,http://www.moma.org/media/W1siZiIsIjE1MTYxOCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=ccbfd183f429bea8,,,,,,,,,924.0
90292,Ohio to Giverny: Memory of Light,Mary Lucier,32312.0,1983,"Video (color, sound)",19 min.,"Gift of the Jerome Foundation in honor of its founder, Jerome Hill
",1331.1999,Video,Media and Performance,1999-01-28,Y,107630,http://www.moma.org/collection/works/107630,http://www.moma.org/media/W1siZiIsIjE1MTYxOSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=f4ff2c42c85585e2,,,,,,,,,68400.0
90294,Le Tombeau d'Alexandre (The Last Bolshevik),Chris Marker,28875.0,1993,"Video (black and white and color, sound)",120 min.,"Gift of the artist
",757.1993,Video,Media and Performance,1993-10-05,Y,107641,http://www.moma.org/collection/works/107641,http://www.moma.org/media/W1siZiIsIjExMzM1MCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=4e447b217b82ad3f,,,,,,,,,432000.0
90295,"Itam Hakim, Hopiit (We, Someone, the Hopi People)","Victor Masayesva, Jr.",34926.0,1985,"Video (color, sound)",58 min.,Purchase,517.1986,Video,Media and Performance,1986-11-10,Y,107642,http://www.moma.org/collection/works/107642,http://www.moma.org/media/W1siZiIsIjExMzM1MSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=35aa8226ba339079,,,,,,,,,3480.0
90298,Mitchell's Death,Linda Montano,32331.0,1977,"Video (black and white, sound)",22 min.,Purchase,571.1984,Video,Media and Performance,1984-09-24,Y,107660,http://www.moma.org/collection/works/107660,http://www.moma.org/media/W1siZiIsIjE0ODIwNCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=af2746f82ada481f,,,,,,,,,1320.0
90300,Lip Sync,Bruce Nauman,4243.0,1969,"Video (black and white, sound)",57 min.,Acquired through the generosity of Barbara Pine,445.1975,Video,Media and Performance,1975-05-09,Y,107669,http://www.moma.org/collection/works/107669,http://www.moma.org/media/W1siZiIsIjE0ODAxNyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=1941f71e992d58c7,,,,,,,,,3420.0
90302,The Distance Between Myself and My Losses,Marcel Odenbach,28741.0,1983,"Video (color, sound)",10:11 min.,Purchase,574.1984,Video,Media and Performance,1984-09-15,Y,107674,http://www.moma.org/collection/works/107674,http://www.moma.org/media/W1siZiIsIjE5NDI0MCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=54e0973c6bbff1a6,,,,,,,,,611.0
90303,Global Groove,Nam June Paik,4469.0,1973,"Video (color, sound)",28:30 min.,Gift of the John D. Rockefeller III Foundation,446.1975,Video,Media and Performance,1975-05-09,Y,107679,http://www.moma.org/collection/works/107679,http://www.moma.org/media/W1siZiIsIjE5NDIwOCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=8d191c66ca9b37d6,,,,,,,,,1710.0
90304,Herb Schiller Reads the New York Times: 712 Pages of Waste; The Sunday Times,Paper Tiger Television,32338.0,1981,"Video (black and white and color, sound)",28 min.,Purchase,481.1988,Video,Media and Performance,1988-10-12,Y,107680,http://www.moma.org/collection/works/107680,http://www.moma.org/media/W1siZiIsIjI1NTAyMiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=23f03d35d4c36ccf,,,,,,,,,100800.0
90307,Tongues Untied,Marlon Riggs,32356.0,1989,"Video (color, sound)",55 min.,Purchase,424.1991,Video,Media and Performance,1991-07-09,Y,107709,http://www.moma.org/collection/works/107709,http://www.moma.org/media/W1siZiIsIjQ0NjAyOCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=c6b200f37c527cb2,,,,,,,,,198000.0
90308,Surprise Attack,Richard Serra,5349.0,1973,"Video (black and white, sound)",2 min.,Purchase,1343.1999,Video,Media and Performance,1999-06-15,Y,107734,http://www.moma.org/collection/works/107734,http://www.moma.org/media/W1siZiIsIjE0ODIwNSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=9ae6769d302d3ab5,,,,,,,,,120.0
90310,The Houses That Are Left,Shelly Silver,32366.0,1991,"Video (black and white and color, sound)",51 min.,Gift of the artist,472.2003,Video,Media and Performance,2003-11-25,Y,107737,http://www.moma.org/collection/works/107737,http://www.moma.org/media/W1siZiIsIjE1MTYyMSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=9bb0df755af7446e,,,,,,,,,3060.0
90311,TV In and TV Out,Keith Sonnier,5526.0,1972,"Video (color, sound)",10 min.,Acquired through the generosity of Barbara Pine,448.1975,Video,Media and Performance,1975-05-15,Y,107741,http://www.moma.org/collection/works/107741,http://www.moma.org/media/W1siZiIsIjIyMTc5NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=47a9e2a9c3de89e9,,,,,,,,,600.0
90312,Birthday Suit: with scars and defects,Lisa Steele,32372.0,1974,"Video (black and white, sound)",12 min.,Gift of the artist,271.2015,Video,Media and Performance,2015-03-30,Y,107744,http://www.moma.org/collection/works/107744,http://www.moma.org/media/W1siZiIsIjMxNzI5OCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=74adeeee8ecf1aa1,,,,,,,,,43200.0
90313,2 Aspects,John Sturgeon,32375.0,1976,"Video (black and white, sound)",4:08 min.,Acquired through the generosity of Barbara Pine,1294.1979,Video,Media and Performance,1979-02-05,Y,107762,http://www.moma.org/collection/works/107762,http://www.moma.org/media/W1siZiIsIjExMzA2NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=2d0063274899e858,,,,,,,,,248.0
90314,History and Memory,Rea Tajiri,32377.0,1991,"Video (black and white and color, sound)",32 min.,Purchase,547.1992,Video,Media and Performance,1992-06-02,Y,107765,http://www.moma.org/collection/works/107765,http://www.moma.org/media/W1siZiIsIjEyNzE3OCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=ee63b73286e3bcfe,,,,,,,,,115200.0
90328,"Lick My Decals Off, Baby",Captain Beefheart (Don Van Vliet),32427.0,1970,"16mm film transferred to video (black and white, sound)",1:36 min.,"Gift of the artist
",494.1986,Video,Media and Performance,1986-01-01,Y,107930,http://www.moma.org/collection/works/107930,,,,,,,,,,3600.0
90329,Violin Power,Steina,32428.0,1970-78,"Video (black and white, sound)",10:04 min.,Acquired through the generosity of Barbara Sahlman,1691.2000,Video,Media and Performance,2000-04-27,Y,107931,http://www.moma.org/collection/works/107931,http://www.moma.org/media/W1siZiIsIjI1NDk4NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=03c91005997d5f1f,,,,,,,,,604.0
90332,Deafman Glance,Robert Wilson,6390.0,1981,"Video (color, sound)",27 min.,Purchase,724.1981,Video,Media and Performance,1981-11-16,Y,107961,http://www.moma.org/collection/works/107961,http://www.moma.org/media/W1siZiIsIjIxNTc1NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=ad21eb31afddc5a6,,,,,,,,,1620.0
90333,Let's Play Prisoners,Julie Zando,32449.0,1988,"Video (black and white, sound)",22 min.,Purchase,707.1990,Video,Media and Performance,1990-04-09,Y,107965,http://www.moma.org/collection/works/107965,http://www.moma.org/media/W1siZiIsIjEyNzE5MCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=6e6e17905d20c86b,,,,,,,,,1320.0
90600,Angel Dust,Jeremy Blake,32652.0,2000,"Digital animation (color, sound)",20 min.,Fractional and promised gift of David Teiger,448.2002,Video,Media and Performance,,Y,109016,http://www.moma.org/collection/works/109016,http://www.moma.org/media/W1siZiIsIjEzNDcxOCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=e3e84b8eb674a977,,,,,,,,,1200.0
90601,The Tree,Alex Ku,32653.0,1999,"Video (color, sound)",2 min.,Fractional and promised gift of David Teiger,449.2002,Video,Media and Performance,,Y,109019,http://www.moma.org/collection/works/109019,,,,,,,,,,120.0
90604,Threshold to the Kingdom,Mark Wallinger,32654.0,1999,"Video (color, sound)",11:20 min.,Fractional and promised gift of David Teiger,454.2002,Video,Media and Performance,,Y,109022,http://www.moma.org/collection/works/109022,,,,,,,,,,
90649,Revolution,Dara Friedman,32684.0,1993-2003,"16mm film transferred to video (color, silent)",9:20 min.,"Acquired through the generosity of the Julia Stoschek Foundation, Düsseldorf",195.2007,Video,Media and Performance,2007-04-11,Y,109127,http://www.moma.org/collection/works/109127,http://www.moma.org/media/W1siZiIsIjE1Mjg3NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=9647edadfb5f41af,,,,,,,,,560.0
90655,"Digital Video Effect: ""Editions""",Seth Price,32690.0,2006,"Video (color, sound)",12 min.,Committee on Media Funds,201.2007,Video,Media and Performance,2007-04-11,Y,109151,http://www.moma.org/collection/works/109151,http://www.moma.org/media/W1siZiIsIjE1MTU2NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=7f61638b63851067,,,,,,,,,720.0
90887,Catapult,David Askevold,32792.0,1970,"Super 8mm film transferred to video (color, silent)
","2:30 min.
",Art & Project/Depot VBVR Gift,439.2007,Video,Media and Performance,2007-09-24,Y,109512,http://www.moma.org/collection/works/109512,http://www.moma.org/media/W1siZiIsIjEyMTEwMCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=f1970104453093a3,,,,,,,,,150.0
91163,Selected Works,VALIE EXPORT,7816.0,1967-1977,"Eight videos (black and white, sound)",,Purchase,194.2007.1-8,Video,Media and Performance,2007-04-11,Y,109924,http://www.moma.org/collection/works/109924,,,,,,,,,,
91164,Delta. A Piece,VALIE EXPORT,7816.0,1976-1977,"Video (black and white, sound)",16:27 min.,Purchase,194.2007.1,Video,Media and Performance,2007-04-11,Y,109925,http://www.moma.org/collection/works/109925,http://www.moma.org/media/W1siZiIsIjEyNzk0OCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=4c6167e9b5d98861,,,,,,,,,987.0
91165,Space Seeing-Space Hearing,VALIE EXPORT,7816.0,1973-1974,"Video (black and white, sound)",6:19 min.,Purchase,194.2007.2,Video,Media and Performance,2007-04-11,Y,109926,http://www.moma.org/collection/works/109926,http://www.moma.org/media/W1siZiIsIjEyNzk0OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=7735fd80270d177b,,,,,,,,,379.0
91166,Hyperbulie,VALIE EXPORT,7816.0,1973,"Video (black and white, sound)",6:31 min.,Purchase,194.2007.3,Video,Media and Performance,2007-04-11,Y,109927,http://www.moma.org/collection/works/109927,http://www.moma.org/media/W1siZiIsIjEyNzk1MCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=fe1641fa666d67b8,,,,,,,,,391.0
91167,Breath Text: Love Poem,VALIE EXPORT,7816.0,1970-1973,"Video (black and white, sound)",2:23 min.,Purchase,194.2007.4,Video,Media and Performance,2007-04-11,Y,109928,http://www.moma.org/collection/works/109928,http://www.moma.org/media/W1siZiIsIjEyNzk1MSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=854bf0a7603c068b,,,,,,,,,143.0
91168,Facing a Family,VALIE EXPORT,7816.0,1971,"Video (black and white, sound)",4:44 min.,Purchase,194.2007.5,Video,Media and Performance,2007-04-11,Y,109929,http://www.moma.org/collection/works/109929,http://www.moma.org/media/W1siZiIsIjEyNzk1MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=5ad90caecb383487,,,,,,,,,284.0
91169,Body Tape,VALIE EXPORT,7816.0,1970,"Video (black and white, sound)",3:58 min.,Purchase,194.2007.6,Video,Media and Performance,2007-04-11,Y,109930,http://www.moma.org/collection/works/109930,http://www.moma.org/media/W1siZiIsIjEyNzk1MyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=d092bc518be1eaf9,,,,,,,,,238.0
91170,TAP and TOUCH Cinema,VALIE EXPORT,7816.0,1968,"Video (black and white, sound)",1:08 min.,Purchase,194.2007.7,Video,Media and Performance,2007-04-11,N,109931,,,,,,,,,,,68.0
91171,Cutting,VALIE EXPORT,7816.0,1967-1968,"Video (black and white, sound)",1:41 min.,Purchase,194.2007.8,Video,Media and Performance,2007-04-11,Y,109932,http://www.moma.org/collection/works/109932,http://www.moma.org/media/W1siZiIsIjEyNzk1NSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=125e0c2c46a7c1b5,,,,,,,,,101.0
91172,Seedbed,Vito Acconci,53.0,1972,"Super 8 film transferred to video (color, silent)",10 min.,"Gift of the Julia Stoschek Foundation, Düsseldorf and Committee on Media Funds",191.2007,Video,Media and Performance,2007-04-11,Y,109933,http://www.moma.org/collection/works/109933,http://www.moma.org/media/W1siZiIsIjEyNzk0NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=13b89954a9f46b08,,,,,,,,,600.0
91173,Interior Scroll-The Cave,Carolee Schneemann,7712.0,1995,"Video (color, sound)",7:30 min,"Gift of the Julia Stoschek Foundation, Düsseldorf and Committee on Media Funds",204.2007,Video,Media and Performance,2007-04-11,Y,109934,http://www.moma.org/collection/works/109934,http://www.moma.org/media/W1siZiIsIjEyNzk1NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=e627e88fcca70144,,,,,,,,,450.0
